customer_id,name,transaction_id,customer_id,product_id,quantity,product_id,name,price
290,Stacey Ewing,6112,290,320,4,320,sing,517.48
346,Jonathan Barrera,6156,346,320,4,320,sing,517.48
961,Ernest Brown,7735,961,320,1,320,sing,517.48
672,Misty Patrick,8514,672,320,4,320,sing,517.48
1066,Mark Johnson,9502,1066,320,2,320,sing,517.48
57,Corey Morales,10615,57,320,4,320,sing,517.48
297,Andrew Lucero,817,297,321,6,321,turn,789.42
84,Sarah Webb,1117,84,321,4,321,turn,789.42
78,Jerry Gomez,2204,78,321,8,321,turn,789.42
484,Kimberly Mooney,2254,484,321,1,321,turn,789.42
685,William Lopez,2720,685,321,2,321,turn,789.42
945,Michael Harmon,3168,945,321,8,321,turn,789.42
694,Michael Dickerson DVM,3529,694,321,7,321,turn,789.42
99,John Lozano,6614,99,321,7,321,turn,789.42
922,Ryan Hahn,6688,922,321,4,321,turn,789.42
931,James Johnson,7562,931,321,3,321,turn,789.42
662,Corey Miller,7692,662,321,8,321,turn,789.42
459,Shelly Dominguez,8115,459,321,1,321,turn,789.42
821,Misty Garcia,9028,821,321,5,321,turn,789.42
298,Daniel Martin,9483,298,321,10,321,turn,789.42
458,Kimberly Washington,9665,458,321,8,321,turn,789.42
923,Lawrence Martinez,10202,923,321,10,321,turn,789.42
493,Christopher Liu,10209,493,321,7,321,turn,789.42
1005,Zachary Hunter,10664,1005,321,7,321,turn,789.42
111,Devon Wolf,152,111,322,6,322,know,240.70
614,Jacob Welch,166,614,322,6,322,know,240.70
617,Thomas Bell,1840,617,322,2,322,know,240.70
1097,Beth King,2631,1097,322,2,322,know,240.70
75,Jeff Lopez,2839,75,322,6,322,know,240.70
821,Misty Garcia,3505,821,322,1,322,know,240.70
993,Crystal Ochoa,5732,993,322,1,322,know,240.70
691,Brittany Salazar,6098,691,322,8,322,know,240.70
456,Donna Brock,7311,456,322,9,322,know,240.70
804,Jerry Gamble,9257,804,322,8,322,know,240.70
966,Shawn Smith,9872,966,322,10,322,know,240.70
281,David Reid DVM,10048,281,322,2,322,know,240.70
543,Justin Glover,10091,543,322,9,322,know,240.70
1018,Patricia Flores,120,1018,323,4,323,involve,239.18
689,Joyce Maldonado,1103,689,323,10,323,involve,239.18
865,Diane Anderson,1809,865,323,8,323,involve,239.18
69,Brenda Mcintyre,1931,69,323,6,323,involve,239.18
945,Michael Harmon,1987,945,323,5,323,involve,239.18
436,Debra Rush,2062,436,323,4,323,involve,239.18
425,Keith Lowe,2193,425,323,1,323,involve,239.18
313,Alan Schmitt,2196,313,323,1,323,involve,239.18
265,Amber Mitchell,2348,265,323,1,323,involve,239.18
25,Connie Johnson,2849,25,323,3,323,involve,239.18
262,Alexis Wilcox,3210,262,323,2,323,involve,239.18
539,Mrs. Jill Garza,3597,539,323,7,323,involve,239.18
190,Christopher Williams,5242,190,323,9,323,involve,239.18
921,Philip Williams,6303,921,323,1,323,involve,239.18
38,Heather Cook,6603,38,323,9,323,involve,239.18
1094,Lisa Sanchez,6751,1094,323,6,323,involve,239.18
206,Joshua Ortiz,6835,206,323,10,323,involve,239.18
986,Mark Fleming,8494,986,323,6,323,involve,239.18
847,Ricky Ford,9151,847,323,10,323,involve,239.18
822,Michelle Foster,9241,822,323,3,323,involve,239.18
1009,Michael Estrada,9788,1009,323,3,323,involve,239.18
790,Jessica Howell,10793,790,323,3,323,involve,239.18
970,Joe Lawrence,746,970,324,6,324,garden,198.78
125,Allen Rose,855,125,324,1,324,garden,198.78
843,Cody Thompson,2246,843,324,6,324,garden,198.78
443,Michelle Velasquez,3213,443,324,2,324,garden,198.78
662,Corey Miller,4239,662,324,5,324,garden,198.78
531,Mr. Brian Barker,4415,531,324,2,324,garden,198.78
886,James White,4474,886,324,10,324,garden,198.78
598,Jennifer Jarvis,4722,598,324,3,324,garden,198.78
748,Nicholas Hall,4757,748,324,7,324,garden,198.78
159,Mr. James Sanchez II,5108,159,324,1,324,garden,198.78
867,Madeline Cox,5399,867,324,1,324,garden,198.78
1031,Joshua Taylor,5687,1031,324,6,324,garden,198.78
641,Carmen Smith,6754,641,324,6,324,garden,198.78
687,Sydney Howell,7260,687,324,5,324,garden,198.78
986,Mark Fleming,8555,986,324,1,324,garden,198.78
82,Kristy Smith,9166,82,324,5,324,garden,198.78
135,Jose Walker,9780,135,324,4,324,garden,198.78
446,Sharon Williamson,10915,446,324,7,324,garden,198.78
390,Jennifer Vazquez,108,390,325,3,325,less,227.53
853,Autumn Johnson,139,853,325,6,325,less,227.53
600,Anthony Gill,1469,600,325,1,325,less,227.53
260,Brian Williams,1636,260,325,1,325,less,227.53
215,Jason Evans,2032,215,325,10,325,less,227.53
455,Matthew Fletcher,2435,455,325,10,325,less,227.53
295,Brenda Ross,2823,295,325,4,325,less,227.53
1059,Mindy Gallagher,3420,1059,325,3,325,less,227.53
482,Veronica Carlson,3809,482,325,8,325,less,227.53
491,Robert Adams,3955,491,325,7,325,less,227.53
721,Ricardo Cooper,4198,721,325,1,325,less,227.53
491,Robert Adams,5133,491,325,2,325,less,227.53
174,Samantha Price,5315,174,325,2,325,less,227.53
1023,Carrie Soto,6830,1023,325,10,325,less,227.53
774,Amber Castillo,7067,774,325,6,325,less,227.53
539,Mrs. Jill Garza,8291,539,325,8,325,less,227.53
72,Jason Wilson,8873,72,325,5,325,less,227.53
991,Lindsay Wallace,9071,991,325,7,325,less,227.53
195,Jessica Cisneros,10215,195,325,9,325,less,227.53
908,Jennifer May,227,908,326,1,326,type,534.45
617,Thomas Bell,1075,617,326,1,326,type,534.45
195,Jessica Cisneros,1216,195,326,4,326,type,534.45
820,Cynthia Walsh,1268,820,326,7,326,type,534.45
521,Jessica Santana,1629,521,326,1,326,type,534.45
963,Alexis Brennan,2356,963,326,2,326,type,534.45
462,Kathy Hendricks,2475,462,326,8,326,type,534.45
163,Erin Cervantes,2969,163,326,10,326,type,534.45
170,Elizabeth Daniels,3554,170,326,7,326,type,534.45
890,William Matthews,3676,890,326,9,326,type,534.45
217,Todd Brown,5106,217,326,8,326,type,534.45
61,Jesse Swanson,5143,61,326,9,326,type,534.45
322,Michael Bowers,6806,322,326,10,326,type,534.45
496,Derek Mason,7312,496,326,9,326,type,534.45
297,Andrew Lucero,7847,297,326,6,326,type,534.45
721,Ricardo Cooper,8054,721,326,2,326,type,534.45
772,Tommy Beasley,8528,772,326,8,326,type,534.45
785,Eric Ramirez,9085,785,326,10,326,type,534.45
621,Lisa Rodriguez,9769,621,326,7,326,type,534.45
505,Justin Burns,10592,505,326,3,326,type,534.45
973,Brad Wu,10736,973,326,6,326,type,534.45
279,Kevin Hubbard,10964,279,326,9,326,type,534.45
888,Sheri Spencer,848,888,327,5,327,add,32.88
721,Ricardo Cooper,929,721,327,4,327,add,32.88
548,Nathan Avila,1049,548,327,1,327,add,32.88
1013,Ricky Davis,1281,1013,327,9,327,add,32.88
267,Robin Kirk,3877,267,327,4,327,add,32.88
74,Mark Peck,4003,74,327,8,327,add,32.88
349,Judy Johnson,4432,349,327,8,327,add,32.88
208,Jessica Wood,4440,208,327,2,327,add,32.88
139,Michael Obrien,4537,139,327,4,327,add,32.88
785,Eric Ramirez,4736,785,327,4,327,add,32.88
650,Mary Patel,6234,650,327,3,327,add,32.88
720,Chad Garrett,6431,720,327,4,327,add,32.88
784,Nancy Adams,6815,784,327,1,327,add,32.88
68,Dean Greene,7059,68,327,3,327,add,32.88
842,Lori Hill,7136,842,327,6,327,add,32.88
107,Jeffrey Thornton,8547,107,327,8,327,add,32.88
251,Curtis Prince,8791,251,327,9,327,add,32.88
100,Natasha Harris,8811,100,327,4,327,add,32.88
28,Amanda Jimenez,10157,28,327,8,327,add,32.88
773,Tammy Potts,72,773,328,9,328,guess,230.55
238,Lori Jones,222,238,328,6,328,guess,230.55
76,Joe Peters,272,76,328,8,328,guess,230.55
706,Raymond Bauer,2114,706,328,3,328,guess,230.55
164,Timothy Smith,2546,164,328,5,328,guess,230.55
98,Vincent Duncan,3012,98,328,4,328,guess,230.55
353,Kimberly Silva,3103,353,328,9,328,guess,230.55
563,Brandon Meadows,3667,563,328,9,328,guess,230.55
1069,Heather Thompson,4036,1069,328,3,328,guess,230.55
240,Cody Hudson,5468,240,328,4,328,guess,230.55
55,Larry Gomez,6016,55,328,4,328,guess,230.55
204,Haley Hammond,7326,204,328,2,328,guess,230.55
678,Keith Hess,7815,678,328,5,328,guess,230.55
818,Caroline Shelton,8508,818,328,5,328,guess,230.55
900,Kelli Bell,10759,900,328,9,328,guess,230.55
224,Kenneth Li,183,224,329,4,329,mean,907.78
461,Marc Stewart,1167,461,329,3,329,mean,907.78
517,Jessica Harris,1458,517,329,1,329,mean,907.78
49,Jeffrey Webb,2270,49,329,4,329,mean,907.78
902,Monica Carter,2321,902,329,3,329,mean,907.78
510,Debra Bartlett,2602,510,329,6,329,mean,907.78
725,Angela Aguirre,2838,725,329,9,329,mean,907.78
405,John Brown,3220,405,329,7,329,mean,907.78
773,Tammy Potts,3398,773,329,7,329,mean,907.78
937,Pamela Cunningham,3449,937,329,8,329,mean,907.78
132,Katherine Lawson,3542,132,329,5,329,mean,907.78
394,Jonathan Johnson,3990,394,329,10,329,mean,907.78
475,John Lopez,4299,475,329,5,329,mean,907.78
256,Casey Meyer,4808,256,329,6,329,mean,907.78
36,Diana Pearson,5462,36,329,6,329,mean,907.78
689,Joyce Maldonado,6179,689,329,9,329,mean,907.78
307,Michael Newton,7214,307,329,3,329,mean,907.78
373,Rickey Wallace,7788,373,329,2,329,mean,907.78
151,Susan Bell,8702,151,329,6,329,mean,907.78
518,Seth Fry,9992,518,329,7,329,mean,907.78
418,Megan Werner,10142,418,329,9,329,mean,907.78
884,Mr. William Curry,10507,884,329,4,329,mean,907.78
495,Tiffany Henry,1143,495,330,2,330,before,627.85
682,Christopher Collins,1158,682,330,4,330,before,627.85
638,Morgan Griffith,1733,638,330,4,330,before,627.85
567,Tim Campbell,2259,567,330,1,330,before,627.85
20,Kristin Mahoney,2309,20,330,3,330,before,627.85
633,Jennifer Vaughn,2937,633,330,6,330,before,627.85
546,Christopher Pratt,3415,546,330,8,330,before,627.85
363,Amy Simpson,4515,363,330,10,330,before,627.85
363,Amy Simpson,4799,363,330,5,330,before,627.85
314,Philip Elliott MD,5084,314,330,8,330,before,627.85
617,Thomas Bell,6086,617,330,3,330,before,627.85
501,Holly Thomas,6391,501,330,9,330,before,627.85
169,Marie Douglas,6397,169,330,3,330,before,627.85
704,Christine Johnson,6434,704,330,6,330,before,627.85
119,Tamara Mathews,7447,119,330,6,330,before,627.85
56,Patricia Shelton,7977,56,330,10,330,before,627.85
458,Kimberly Washington,8304,458,330,10,330,before,627.85
1054,Paul Conner,8465,1054,330,5,330,before,627.85
902,Monica Carter,8768,902,330,4,330,before,627.85
1022,Tanya Brown,22,1022,331,6,331,about,380.31
849,Laurie Stewart,318,849,331,2,331,about,380.31
495,Tiffany Henry,998,495,331,7,331,about,380.31
709,William Garcia,1662,709,331,10,331,about,380.31
808,Melanie Flynn,2102,808,331,5,331,about,380.31
187,Jason Hudson,3150,187,331,8,331,about,380.31
54,Kerry Campbell,3367,54,331,7,331,about,380.31
690,Dr. Emma Tate PhD,3739,690,331,7,331,about,380.31
381,Glenn Griffith,5446,381,331,5,331,about,380.31
384,Abigail Jennings,6324,384,331,1,331,about,380.31
113,Cristian Estes,6435,113,331,6,331,about,380.31
759,Kristen Clark,8231,759,331,6,331,about,380.31
185,William Jackson,8342,185,331,8,331,about,380.31
691,Brittany Salazar,9197,691,331,6,331,about,380.31
258,Dr. Nicole Thompson,9740,258,331,2,331,about,380.31
644,Kevin Greene,9846,644,331,5,331,about,380.31
689,Joyce Maldonado,9984,689,331,4,331,about,380.31
684,Anna Bradford,75,684,332,3,332,both,766.05
385,Catherine Welch,154,385,332,7,332,both,766.05
393,Eddie Young,424,393,332,9,332,both,766.05
1087,Jack Cochran,1110,1087,332,7,332,both,766.05
566,Paul Potter,1659,566,332,4,332,both,766.05
360,Danielle Guzman,1798,360,332,5,332,both,766.05
928,Jerry Mcdonald,2047,928,332,4,332,both,766.05
310,Edward Dunn,2603,310,332,4,332,both,766.05
539,Mrs. Jill Garza,2909,539,332,8,332,both,766.05
207,Bryan Parker,2949,207,332,3,332,both,766.05
882,Michael Brooks,4310,882,332,4,332,both,766.05
673,Jacob Duffy,4871,673,332,5,332,both,766.05
824,Michael Harper,5119,824,332,4,332,both,766.05
42,Mark Beck,5552,42,332,1,332,both,766.05
764,Michael Thompson,5940,764,332,5,332,both,766.05
361,Willie Dunn,6455,361,332,8,332,both,766.05
1054,Paul Conner,6619,1054,332,10,332,both,766.05
643,Angelica Martinez,6891,643,332,1,332,both,766.05
570,Michael Martin,7001,570,332,3,332,both,766.05
289,Carmen Hart,7037,289,332,7,332,both,766.05
19,Brian Clark,7042,19,332,7,332,both,766.05
56,Patricia Shelton,7286,56,332,2,332,both,766.05
43,Regina Porter,7369,43,332,3,332,both,766.05
70,Leah Lane,7750,70,332,9,332,both,766.05
559,Robert Sanchez,9125,559,332,8,332,both,766.05
683,Joshua Collier,975,683,333,4,333,team,694.72
164,Timothy Smith,1387,164,333,6,333,team,694.72
468,Sophia Dean,1545,468,333,7,333,team,694.72
535,Johnathan Morris,1561,535,333,10,333,team,694.72
171,Katie Guerra,1635,171,333,7,333,team,694.72
632,Mark Waller,2012,632,333,9,333,team,694.72
822,Michelle Foster,2728,822,333,2,333,team,694.72
451,Shannon Villa,4270,451,333,10,333,team,694.72
192,Ashley Peters,4976,192,333,1,333,team,694.72
1011,Timothy Pacheco,7077,1011,333,6,333,team,694.72
1072,Benjamin Payne,7971,1072,333,10,333,team,694.72
755,Emma Koch,9359,755,333,1,333,team,694.72
92,Angela Palmer,236,92,334,2,334,own,876.10
1089,Ryan Wilson,1006,1089,334,4,334,own,876.10
416,Melissa Beltran,2242,416,334,3,334,own,876.10
22,Ashley Ramirez,2437,22,334,8,334,own,876.10
1013,Ricky Davis,2768,1013,334,10,334,own,876.10
894,Elizabeth Sanders,2918,894,334,3,334,own,876.10
1035,Jacob Burnett,4898,1035,334,9,334,own,876.10
14,Becky Harvey,5679,14,334,5,334,own,876.10
545,Catherine Kennedy,5697,545,334,7,334,own,876.10
531,Mr. Brian Barker,5780,531,334,9,334,own,876.10
9,Robert Parker,5864,9,334,6,334,own,876.10
576,John Green,6387,576,334,1,334,own,876.10
810,Deanna Herrera,6561,810,334,8,334,own,876.10
280,Tamara Morris,7631,280,334,1,334,own,876.10
579,David Barton,8766,579,334,9,334,own,876.10
770,Benjamin Porter,8855,770,334,3,334,own,876.10
536,Susan Carpenter,9815,536,334,1,334,own,876.10
1052,William Berry,10258,1052,334,1,334,own,876.10
464,Jordan Whitney,125,464,335,1,335,trial,839.82
1007,Angela Barnes,157,1007,335,4,335,trial,839.82
294,Nicole Jones,525,294,335,9,335,trial,839.82
50,Jessica Kane,1010,50,335,5,335,trial,839.82
1095,Eric Daniels,1537,1095,335,8,335,trial,839.82
772,Tommy Beasley,1673,772,335,10,335,trial,839.82
580,Jason Morris,1770,580,335,6,335,trial,839.82
357,Karen Goodman,1908,357,335,9,335,trial,839.82
279,Kevin Hubbard,2044,279,335,6,335,trial,839.82
171,Katie Guerra,2923,171,335,4,335,trial,839.82
442,Allen Yu,3261,442,335,6,335,trial,839.82
1044,Don Trujillo,3585,1044,335,1,335,trial,839.82
326,Isaac Weber,3818,326,335,1,335,trial,839.82
777,Nathan Shields,4494,777,335,2,335,trial,839.82
36,Diana Pearson,4648,36,335,4,335,trial,839.82
198,Brandy Williams DDS,5173,198,335,5,335,trial,839.82
596,Amber Tapia,5185,596,335,6,335,trial,839.82
223,Ashley Bullock,7791,223,335,1,335,trial,839.82
753,Lynn Casey,8171,753,335,6,335,trial,839.82
626,Christopher Hernandez,9976,626,335,5,335,trial,839.82
710,Kenneth Gill,10921,710,335,8,335,trial,839.82
938,Alyssa Ayers,18,938,336,8,336,tell,403.82
903,Paul Malone,977,903,336,8,336,tell,403.82
194,Jonathan Lowery,1520,194,336,10,336,tell,403.82
185,William Jackson,2083,185,336,1,336,tell,403.82
567,Tim Campbell,2561,567,336,2,336,tell,403.82
817,Angela Miller,3802,817,336,5,336,tell,403.82
45,Karen Long,3977,45,336,7,336,tell,403.82
893,Robert Cooke,4173,893,336,10,336,tell,403.82
787,Ashley Robinson,4870,787,336,9,336,tell,403.82
1057,Reginald Williams,5996,1057,336,8,336,tell,403.82
1001,Tony Hood,6285,1001,336,7,336,tell,403.82
107,Jeffrey Thornton,6468,107,336,2,336,tell,403.82
816,Natalie Becker,6900,816,336,10,336,tell,403.82
1095,Eric Daniels,7302,1095,336,5,336,tell,403.82
496,Derek Mason,7464,496,336,9,336,tell,403.82
574,Michelle Hicks,7596,574,336,9,336,tell,403.82
980,Patrick Lane,8014,980,336,5,336,tell,403.82
94,Frank James,8048,94,336,1,336,tell,403.82
1053,Amanda Olson,8995,1053,336,8,336,tell,403.82
790,Jessica Howell,9112,790,336,1,336,tell,403.82
242,Kristen Gutierrez,9667,242,336,9,336,tell,403.82
887,Sabrina Stewart,9890,887,336,1,336,tell,403.82
21,Jason Johnson,9959,21,336,7,336,tell,403.82
238,Lori Jones,10328,238,336,2,336,tell,403.82
608,Nathaniel George,10397,608,336,10,336,tell,403.82
252,Lisa Medina,10572,252,336,9,336,tell,403.82
898,Travis Black,313,898,337,9,337,newspaper,570.38
612,Teresa Lee,435,612,337,8,337,newspaper,570.38
1051,Patricia Campbell,1414,1051,337,6,337,newspaper,570.38
907,Tina Robertson,2243,907,337,5,337,newspaper,570.38
773,Tammy Potts,5147,773,337,4,337,newspaper,570.38
263,Marcus Smith,5396,263,337,8,337,newspaper,570.38
353,Kimberly Silva,6541,353,337,7,337,newspaper,570.38
381,Glenn Griffith,6823,381,337,5,337,newspaper,570.38
1079,Bobby Salas,8137,1079,337,2,337,newspaper,570.38
1021,Hailey Baker,8363,1021,337,3,337,newspaper,570.38
69,Brenda Mcintyre,8539,69,337,1,337,newspaper,570.38
263,Marcus Smith,10467,263,337,8,337,newspaper,570.38
205,Jennifer Gonzalez,212,205,338,4,338,positive,281.79
73,Connor Ferguson,733,73,338,9,338,positive,281.79
753,Lynn Casey,1466,753,338,4,338,positive,281.79
391,Timothy Meyers,1500,391,338,2,338,positive,281.79
521,Jessica Santana,3893,521,338,10,338,positive,281.79
1055,Jason Gallegos,4603,1055,338,4,338,positive,281.79
378,Michael White,4667,378,338,5,338,positive,281.79
628,Marc Donovan,4941,628,338,9,338,positive,281.79
1031,Joshua Taylor,4959,1031,338,2,338,positive,281.79
532,Louis Kerr,5030,532,338,1,338,positive,281.79
764,Michael Thompson,5209,764,338,4,338,positive,281.79
225,Chelsea Golden,5372,225,338,4,338,positive,281.79
82,Kristy Smith,5700,82,338,4,338,positive,281.79
342,Randall Curry,7016,342,338,2,338,positive,281.79
952,Justin Wilson,7641,952,338,7,338,positive,281.79
283,Mrs. Vicki Johnson,7882,283,338,10,338,positive,281.79
282,Lindsay Bautista,8293,282,338,7,338,positive,281.79
95,Frank Rivera,8501,95,338,9,338,positive,281.79
307,Michael Newton,8835,307,338,6,338,positive,281.79
559,Robert Sanchez,10402,559,338,2,338,positive,281.79
358,Zachary Lopez,10833,358,338,10,338,positive,281.79
522,Charles Gibbs,324,522,339,7,339,half,90.89
985,Dean Mullen,860,985,339,1,339,half,90.89
133,Ricardo Anderson,1057,133,339,10,339,half,90.89
922,Ryan Hahn,1550,922,339,2,339,half,90.89
65,Sean Jacobs,2367,65,339,1,339,half,90.89
1076,Nicholas Lindsey,2455,1076,339,4,339,half,90.89
364,Andrew Franklin,3653,364,339,1,339,half,90.89
888,Sheri Spencer,4792,888,339,4,339,half,90.89
807,Jill Nicholson,5630,807,339,6,339,half,90.89
351,Laura Garcia,6228,351,339,6,339,half,90.89
148,Melanie Eaton,8332,148,339,7,339,half,90.89
1073,Emily Wong,8830,1073,339,3,339,half,90.89
344,Shelby Hurley,9765,344,339,6,339,half,90.89
703,David Flores,10009,703,339,8,339,half,90.89
940,Chad Smith,10518,940,339,7,339,half,90.89
824,Michael Harper,10696,824,339,9,339,half,90.89
756,Zachary Hansen,10791,756,339,10,339,half,90.89
66,Angela Mason,182,66,340,2,340,develop,766.40
491,Robert Adams,210,491,340,6,340,develop,766.40
239,Erin Doyle,247,239,340,3,340,develop,766.40
897,Michael Noble,2052,897,340,10,340,develop,766.40
15,Ashley Johnson,2166,15,340,5,340,develop,766.40
205,Jennifer Gonzalez,2236,205,340,4,340,develop,766.40
389,Laura Nguyen,3297,389,340,4,340,develop,766.40
179,Kyle Perez,3472,179,340,1,340,develop,766.40
214,Jennifer Cantu,3689,214,340,2,340,develop,766.40
922,Ryan Hahn,4355,922,340,6,340,develop,766.40
666,Victoria Stafford,4439,666,340,3,340,develop,766.40
967,Christopher Barajas,4644,967,340,7,340,develop,766.40
125,Allen Rose,4762,125,340,3,340,develop,766.40
431,Mitchell Cantu,4802,431,340,7,340,develop,766.40
523,Colleen Murphy,4850,523,340,1,340,develop,766.40
544,Austin Rivera,4955,544,340,7,340,develop,766.40
33,Cory Chandler,5231,33,340,2,340,develop,766.40
1036,Cameron Lloyd,5589,1036,340,9,340,develop,766.40
506,Jessica Holmes,5962,506,340,3,340,develop,766.40
658,Pamela Ruiz,6568,658,340,3,340,develop,766.40
584,Rebecca Krause,6910,584,340,5,340,develop,766.40
345,Timothy Walker,7095,345,340,6,340,develop,766.40
1098,Alexa Hawkins,7104,1098,340,2,340,develop,766.40
245,Lauren Gonzalez,7599,245,340,5,340,develop,766.40
377,Oscar Schultz,7879,377,340,3,340,develop,766.40
1072,Benjamin Payne,8235,1072,340,5,340,develop,766.40
612,Teresa Lee,8752,612,340,9,340,develop,766.40
957,Timothy Schwartz,9290,957,340,4,340,develop,766.40
415,Katherine Brown,9491,415,340,3,340,develop,766.40
270,Dr. Joel Smith PhD,9619,270,340,7,340,develop,766.40
183,Tanya Sanchez,10319,183,340,1,340,develop,766.40
57,Corey Morales,1247,57,341,6,341,attention,312.60
1026,Paul Klein,2333,1026,341,3,341,attention,312.60
303,Jason Knapp,3343,303,341,10,341,attention,312.60
415,Katherine Brown,3484,415,341,8,341,attention,312.60
628,Marc Donovan,3632,628,341,8,341,attention,312.60
88,Matthew Figueroa,3910,88,341,4,341,attention,312.60
145,Michael Hubbard,4463,145,341,5,341,attention,312.60
988,Tim Parker,4705,988,341,9,341,attention,312.60
305,Mallory Lopez,5412,305,341,8,341,attention,312.60
1095,Eric Daniels,6043,1095,341,1,341,attention,312.60
263,Marcus Smith,8694,263,341,1,341,attention,312.60
294,Nicole Jones,9529,294,341,10,341,attention,312.60
330,Stanley Lynn,10104,330,341,7,341,attention,312.60
382,Taylor Alexander,10159,382,341,9,341,attention,312.60
675,Amy Ross,10548,675,341,8,341,attention,312.60
981,Christopher Perez,10846,981,341,2,341,attention,312.60
842,Lori Hill,26,842,342,8,342,fill,225.56
55,Larry Gomez,533,55,342,7,342,fill,225.56
1054,Paul Conner,1476,1054,342,2,342,fill,225.56
1004,Rebecca Raymond,1615,1004,342,7,342,fill,225.56
486,Aaron Stewart,2115,486,342,2,342,fill,225.56
1051,Patricia Campbell,3634,1051,342,2,342,fill,225.56
943,David Jefferson,3721,943,342,6,342,fill,225.56
859,Eric Cole,3851,859,342,9,342,fill,225.56
838,Joshua Marsh,4360,838,342,9,342,fill,225.56
149,Tasha Hicks,5099,149,342,3,342,fill,225.56
151,Susan Bell,5540,151,342,1,342,fill,225.56
554,Kevin Morales,7341,554,342,4,342,fill,225.56
876,Scott Howard,7528,876,342,6,342,fill,225.56
595,Angela Gardner,8276,595,342,6,342,fill,225.56
246,Margaret Mendoza,8717,246,342,7,342,fill,225.56
843,Cody Thompson,9017,843,342,1,342,fill,225.56
506,Jessica Holmes,9941,506,342,8,342,fill,225.56
1065,Stephanie Barber,1940,1065,343,5,343,move,858.31
315,Lauren Tapia,2608,315,343,9,343,move,858.31
676,Gregory Koch,2875,676,343,3,343,move,858.31
122,Nancy Hampton,3487,122,343,5,343,move,858.31
796,Eric Allen,3852,796,343,7,343,move,858.31
118,Christian Elliott,4007,118,343,6,343,move,858.31
116,Beth Cook,4217,116,343,5,343,move,858.31
312,Randall Ross,4903,312,343,7,343,move,858.31
1050,Frank Richardson,4961,1050,343,1,343,move,858.31
136,Tina Ramirez,5324,136,343,8,343,move,858.31
88,Matthew Figueroa,5472,88,343,3,343,move,858.31
104,Gina Krueger,5627,104,343,9,343,move,858.31
796,Eric Allen,6709,796,343,6,343,move,858.31
371,Jimmy Spence,7733,371,343,1,343,move,858.31
427,Melissa Miller,8181,427,343,4,343,move,858.31
818,Caroline Shelton,8337,818,343,9,343,move,858.31
408,Marilyn Perez,9534,408,343,8,343,move,858.31
33,Cory Chandler,10487,33,343,6,343,move,858.31
12,Kelly Sanchez,10872,12,343,2,343,move,858.31
105,Angela West,172,105,344,5,344,protect,818.04
244,John Johnson,825,244,344,3,344,protect,818.04
565,Troy Daniels,2611,565,344,7,344,protect,818.04
889,Walter Miller,2653,889,344,5,344,protect,818.04
109,Jonathan Sims,2865,109,344,2,344,protect,818.04
556,John Williams,3183,556,344,8,344,protect,818.04
874,Julia Harrison,3323,874,344,9,344,protect,818.04
524,Caleb Bradley,3970,524,344,4,344,protect,818.04
1031,Joshua Taylor,4489,1031,344,5,344,protect,818.04
489,Connor Thompson,8153,489,344,1,344,protect,818.04
1021,Hailey Baker,8974,1021,344,5,344,protect,818.04
844,Christina Mcgee,9042,844,344,1,344,protect,818.04
754,Heather Andrews,9510,754,344,9,344,protect,818.04
123,Thomas Porter,9897,123,344,5,344,protect,818.04
463,Jennifer Hill,9931,463,344,5,344,protect,818.04
1048,Brittany Jordan,10050,1048,344,6,344,protect,818.04
276,Mary Mason,10879,276,344,2,344,protect,818.04
691,Brittany Salazar,382,691,345,5,345,ask,601.11
995,Steven Burgess,698,995,345,9,345,ask,601.11
489,Connor Thompson,2035,489,345,2,345,ask,601.11
302,Anthony Bass,2991,302,345,7,345,ask,601.11
679,Nathaniel Hayes,3997,679,345,6,345,ask,601.11
280,Tamara Morris,4030,280,345,8,345,ask,601.11
1075,Robert Mitchell,5089,1075,345,2,345,ask,601.11
20,Kristin Mahoney,5318,20,345,1,345,ask,601.11
690,Dr. Emma Tate PhD,5502,690,345,4,345,ask,601.11
596,Amber Tapia,5913,596,345,6,345,ask,601.11
806,Michael Jones,6170,806,345,1,345,ask,601.11
474,Madison Hernandez,6461,474,345,8,345,ask,601.11
1078,Zachary Porter MD,6504,1078,345,8,345,ask,601.11
469,Tina Jackson,6981,469,345,7,345,ask,601.11
736,William Robinson,7395,736,345,10,345,ask,601.11
1073,Emily Wong,7744,1073,345,6,345,ask,601.11
596,Amber Tapia,8427,596,345,5,345,ask,601.11
101,Mario Villegas,8808,101,345,7,345,ask,601.11
208,Jessica Wood,8818,208,345,9,345,ask,601.11
736,William Robinson,9329,736,345,8,345,ask,601.11
751,Sean Ramos,9365,751,345,1,345,ask,601.11
1057,Reginald Williams,10737,1057,345,1,345,ask,601.11
785,Eric Ramirez,606,785,346,5,346,future,743.22
73,Connor Ferguson,710,73,346,7,346,future,743.22
987,Tracy Anderson,1072,987,346,10,346,future,743.22
1070,Matthew Shelton,1743,1070,346,2,346,future,743.22
148,Melanie Eaton,1816,148,346,7,346,future,743.22
764,Michael Thompson,2774,764,346,6,346,future,743.22
743,Amy Garrison,2775,743,346,7,346,future,743.22
895,David King,3138,895,346,10,346,future,743.22
145,Michael Hubbard,3410,145,346,4,346,future,743.22
554,Kevin Morales,3559,554,346,2,346,future,743.22
4,Mr. David Garcia,4013,4,346,3,346,future,743.22
996,Craig Coleman,4245,996,346,4,346,future,743.22
